,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,1,2,3,4,5,6,7,8,9,Ans
462,462,462,462,1,0,0,0,-1,0,0,0,0,9
463,463,463,463,-1,0,0,1,0,-1,1,-1,1,3
464,464,464,464,-1,1,1,0,0,1,0,-1,-1,5
465,465,465,465,0,0,0,-1,0,0,0,0,1,1
466,466,466,466,-1,-1,1,0,0,0,1,-1,1,5
467,467,467,467,0,0,1,0,0,0,0,0,-1,7
468,468,468,468,1,0,1,-1,1,0,-1,0,-1,2
469,469,469,469,0,-1,1,0,0,0,0,0,0,7
470,470,470,470,0,-1,0,1,-1,1,-1,0,1,3
471,471,471,471,-1,-1,1,0,1,0,0,0,0,7
472,472,472,472,-1,0,1,1,0,-1,0,0,0,5
473,473,473,473,-1,0,0,0,0,0,1,0,0,3
474,474,474,474,-1,1,1,-1,-1,1,0,0,0,9
475,475,475,475,-1,1,1,0,0,0,0,-1,0,5
476,476,476,476,1,0,1,0,-1,0,0,0,-1,2
477,477,477,477,0,1,0,0,-1,-1,1,0,0,4
478,478,478,478,0,0,0,1,0,-1,0,0,0,5
479,479,479,479,1,0,0,1,-1,-1,0,0,0,7
480,480,480,480,1,0,0,1,-1,0,0,-1,0,7
481,481,481,481,0,0,0,0,1,-1,0,0,0,1
482,482,482,482,0,0,-1,0,0,1,0,0,0,5
483,483,483,483,0,0,0,0,-1,0,0,1,0,9
484,484,484,484,1,-1,0,0,0,1,-1,0,0,9
485,485,485,485,0,0,1,0,-1,1,-1,0,0,9
486,486,486,486,1,0,0,-1,0,0,0,0,0,5
487,487,487,487,-1,1,1,0,0,-1,1,-1,0,5
488,488,488,488,-1,-1,1,1,0,-1,1,1,-1,5
489,489,489,489,1,-1,-1,-1,1,1,1,0,-1,8
490,490,490,490,-1,0,-1,1,0,0,1,-1,1,5
491,491,491,491,0,-1,0,0,0,0,0,1,0,9
492,492,492,492,0,0,0,1,0,-1,0,0,0,5
493,493,493,493,0,1,0,1,1,-1,-1,-1,0,9
494,494,494,494,1,0,1,0,-1,-1,1,-1,0,4
495,495,495,495,0,1,0,-1,0,-1,-1,1,1,5
496,496,496,496,1,0,-1,0,0,0,0,0,0,9
497,497,497,497,0,0,0,0,0,1,-1,0,0,5
498,498,498,498,-1,-1,0,0,1,-1,1,1,0,3
499,499,499,499,0,0,1,-1,-1,0,1,-1,1,6
500,500,500,500,0,0,0,1,1,0,0,-1,-1,6
501,501,501,501,0,1,0,1,0,-1,-1,0,0,5
502,502,502,502,0,0,0,0,-1,0,0,1,0,9
503,503,503,503,0,0,0,0,-1,0,0,1,0,3
504,504,504,504,0,0,0,0,0,0,0,-1,1,1
505,505,505,505,1,0,-1,-1,0,-1,0,1,1,5
506,506,506,506,1,0,-1,0,-1,1,0,-1,1,7
507,507,507,507,0,0,1,0,0,0,-1,0,0,1
508,508,508,508,-1,0,0,0,0,0,0,0,1,3
509,509,509,509,-1,0,0,0,0,-1,1,1,0,9
510,510,510,510,0,1,0,-1,0,0,0,0,0,5
511,511,511,511,0,-1,1,-1,0,1,1,-1,0,5
512,512,512,512,0,-1,0,1,0,-1,0,0,1,7
513,513,513,513,0,0,0,0,-1,1,0,0,0,9
514,514,514,514,1,0,-1,0,0,1,0,0,-1,4
515,515,515,515,0,1,0,0,-1,-1,-1,1,1,4
516,516,516,516,0,0,0,0,0,-1,1,0,0,5
517,517,517,517,0,0,0,1,1,-1,0,-1,0,9
518,518,518,518,-1,1,0,1,0,0,-1,0,0,5
519,519,519,519,0,1,0,0,0,0,0,-1,0,3
520,520,520,520,1,-1,0,0,0,0,0,0,0,9
521,521,521,521,-1,-1,1,-1,-1,1,1,1,0,9
522,522,522,522,0,0,0,0,1,0,0,-1,0,1
523,523,523,523,1,0,1,-1,0,-1,1,0,-1,2
524,524,524,524,1,0,0,0,-1,-1,-1,1,1,4
525,525,525,525,0,-1,0,1,0,0,0,-1,1,5
526,526,526,526,-1,-1,0,0,1,1,0,0,0,4
527,527,527,527,-1,-1,0,1,1,0,0,0,0,6
528,528,528,528,0,0,0,0,0,0,-1,1,0,5
529,529,529,529,-1,0,0,1,0,0,0,0,0,5
530,530,530,530,0,1,0,0,0,0,-1,0,0,5
531,531,531,531,0,1,-1,-1,0,0,1,0,0,8
532,532,532,532,0,0,0,1,0,-1,0,0,0,7
533,533,533,533,0,0,0,0,0,-1,1,0,0,3
534,534,534,534,0,0,1,-1,1,1,-1,-1,0,9
535,535,535,535,0,0,1,1,0,0,-1,0,-1,8
536,536,536,536,0,0,1,0,-1,0,0,-1,1,6
537,537,537,537,0,0,-1,1,0,0,1,0,-1,1
538,538,538,538,0,1,0,-1,1,-1,0,0,0,8
539,539,539,539,0,0,0,1,-1,1,-1,-1,1,3
540,540,540,540,-1,1,-1,0,0,0,1,0,0,8
541,541,541,541,-1,1,-1,0,-1,1,1,0,0,9
542,542,542,542,-1,1,0,-1,1,-1,1,-1,1,3
543,543,543,543,1,0,0,0,0,0,0,-1,0,9
544,544,544,544,0,0,0,1,-1,0,-1,1,0,3
545,545,545,545,1,-1,0,0,0,1,1,-1,-1,4
546,546,546,546,-1,0,0,0,0,0,0,0,1,3
547,547,547,547,0,0,0,1,0,-1,1,0,-1,1
548,548,548,548,0,0,0,0,0,0,0,0,0,1
549,549,549,549,1,-1,1,-1,0,0,-1,0,1,5
550,550,550,550,-1,1,0,0,0,-1,1,0,0,5
551,551,551,551,1,-1,0,-1,0,0,0,1,0,5
552,552,552,552,-1,0,1,-1,0,1,0,0,0,9
553,553,553,553,-1,-1,1,1,1,0,-1,-1,1,6
554,554,554,554,0,1,0,1,0,-1,0,0,-1,3
555,555,555,555,0,0,0,1,-1,1,0,-1,0,2
556,556,556,556,0,0,0,-1,0,0,0,1,0,5
557,557,557,557,1,0,0,-1,1,-1,0,1,-1,2
558,558,558,558,-1,0,0,1,0,0,0,-1,1,7
559,559,559,559,1,0,-1,-1,1,1,-1,1,-1,2
560,560,560,560,0,1,0,1,-1,-1,-1,0,1,3
561,561,561,561,-1,-1,1,1,0,0,0,-1,1,6
562,562,562,562,0,-1,0,0,-1,1,1,0,0,8
563,563,563,563,1,0,-1,0,0,1,0,-1,0,5
564,564,564,564,0,-1,0,0,0,-1,0,1,1,7
565,565,565,565,1,0,0,0,0,-1,0,0,0,5
566,566,566,566,0,0,0,0,0,0,1,0,-1,5
567,567,567,567,1,0,1,0,0,0,-1,-1,0,2
568,568,568,568,0,0,-1,0,1,1,-1,0,0,4
569,569,569,569,0,-1,0,0,0,0,1,0,0,5
570,570,570,570,-1,1,0,0,0,1,-1,-1,1,4
571,571,571,571,-1,1,-1,1,-1,-1,0,1,1,7
572,572,572,572,0,1,0,1,-1,-1,0,0,0,1
573,573,573,573,1,1,0,0,1,-1,0,-1,-1,3
574,574,574,574,1,-1,0,-1,1,1,0,0,-1,7
575,575,575,575,-1,0,0,0,0,0,0,0,1,3
576,576,576,576,1,0,-1,-1,-1,1,1,1,-1,2
577,577,577,577,0,0,0,0,0,0,1,0,-1,3
578,578,578,578,1,1,-1,0,0,-1,-1,0,1,5
579,579,579,579,0,1,1,-1,0,-1,0,0,0,1
580,580,580,580,1,0,0,-1,0,1,0,-1,0,3
581,581,581,581,-1,0,0,0,1,1,-1,0,0,4
582,582,582,582,0,0,-1,-1,1,0,0,1,0,2
583,583,583,583,-1,0,0,0,0,0,1,1,-1,5
584,584,584,584,0,0,0,0,1,0,-1,0,0,1
585,585,585,585,-1,1,-1,0,1,-1,0,0,1,8
586,586,586,586,1,-1,-1,0,0,-1,1,1,0,9
587,587,587,587,1,0,1,0,-1,-1,0,0,0,4
588,588,588,588,0,1,0,0,-1,0,0,0,0,3
589,589,589,589,0,0,1,1,-1,0,0,-1,0,2
590,590,590,590,1,0,1,0,-1,0,0,0,-1,2
591,591,591,591,0,0,1,-1,1,-1,0,1,-1,7
592,592,592,592,0,1,0,1,0,-1,-1,0,0,5
593,593,593,593,0,0,0,1,0,0,-1,-1,1,6
594,594,594,594,0,1,-1,-1,1,-1,1,0,0,8
595,595,595,595,0,1,-1,0,-1,1,0,0,0,7
596,596,596,596,0,0,0,-1,1,-1,-1,1,1,2
597,597,597,597,0,-1,0,0,0,0,1,0,0,3
598,598,598,598,1,1,0,0,0,-1,0,-1,0,3
599,599,599,599,0,0,0,-1,0,1,0,0,0,3
600,600,600,600,0,0,-1,0,0,1,0,0,0,5
601,601,601,601,0,0,1,0,1,-1,-1,1,-1,2
602,602,602,602,0,0,0,0,0,0,0,-1,1,1
603,603,603,603,-1,-1,0,-1,1,1,1,-1,1,3
604,604,604,604,0,0,0,0,0,1,0,-1,0,5
605,605,605,605,0,-1,1,-1,0,0,0,0,1,6
606,606,606,606,1,-1,-1,0,0,0,-1,1,1,5
607,607,607,607,0,-1,-1,1,0,0,0,1,0,1
608,608,608,608,0,1,0,0,-1,0,0,0,0,3
609,609,609,609,0,0,-1,0,1,0,0,0,0,7
610,610,610,610,1,-1,1,1,-1,-1,-1,1,0,9
611,611,611,611,0,-1,1,0,1,0,-1,0,0,6
612,612,612,612,-1,0,1,0,0,0,0,0,0,7
613,613,613,613,1,0,0,0,0,1,-1,0,-1,8
614,614,614,614,1,1,0,0,-1,-1,0,0,0,3
615,615,615,615,0,1,0,0,0,0,-1,0,0,5
616,616,616,616,0,0,0,-1,0,1,0,0,0,3
617,617,617,617,1,-1,0,0,1,0,0,-1,0,9
618,618,618,618,-1,-1,0,-1,1,1,1,-1,1,3
619,619,619,619,-1,-1,1,1,1,0,-1,0,0,6
620,620,620,620,0,-1,0,0,1,-1,0,0,1,1
621,621,621,621,-1,1,0,0,0,0,1,0,-1,5
622,622,622,622,-1,0,1,1,0,0,-1,-1,1,5
623,623,623,623,1,-1,1,0,0,1,0,-1,-1,7
624,624,624,624,-1,1,-1,-1,1,0,1,0,0,8
625,625,625,625,0,0,0,0,0,0,0,1,-1,5
626,626,626,626,0,-1,0,0,-1,1,0,0,1,3
627,627,627,627,1,0,0,-1,0,0,0,0,0,9
628,628,628,628,-1,1,-1,0,-1,1,0,0,1,7
629,629,629,629,-1,0,1,0,-1,0,0,1,0,9
630,630,630,630,1,-1,1,0,0,-1,0,1,-1,7
631,631,631,631,-1,0,1,0,0,0,0,0,0,7
632,632,632,632,0,0,-1,0,0,0,0,1,0,5
633,633,633,633,1,-1,-1,1,0,1,-1,1,-1,5
634,634,634,634,-1,-1,1,1,0,1,0,-1,0,5
635,635,635,635,0,0,0,1,-1,0,0,0,0,1
636,636,636,636,0,1,0,0,1,-1,-1,0,0,8
637,637,637,637,0,-1,-1,0,0,0,0,1,1,7
638,638,638,638,0,0,0,0,0,0,1,0,-1,3
639,639,639,639,-1,-1,1,1,-1,-1,1,1,0,9
640,640,640,640,0,-1,0,1,0,0,0,0,0,5
641,641,641,641,0,-1,0,-1,1,0,0,0,1,1
642,642,642,642,-1,1,0,0,1,1,0,-1,-1,4
643,643,643,643,-1,0,1,0,1,-1,-1,1,0,2
644,644,644,644,0,-1,0,1,-1,0,1,0,0,1
645,645,645,645,0,1,1,1,-1,-1,-1,1,-1,1
646,646,646,646,0,0,0,-1,1,0,0,-1,1,1
647,647,647,647,0,0,0,1,0,0,0,0,-1,5
648,648,648,648,-1,0,-1,-1,0,1,1,1,0,9
649,649,649,649,0,0,0,0,-1,1,0,0,0,3
650,650,650,650,0,0,0,1,0,0,-1,0,0,5
651,651,651,651,0,0,-1,-1,-1,1,1,1,0,9
652,652,652,652,0,0,0,1,1,-1,-1,0,0,1
653,653,653,653,-1,0,1,-1,0,0,0,1,0,7
654,654,654,654,1,-1,0,1,0,-1,0,0,0,7
655,655,655,655,0,-1,-1,0,0,0,1,0,1,1
656,656,656,656,-1,1,0,0,0,0,0,0,0,5
657,657,657,657,0,0,0,0,0,1,-1,0,0,5
658,658,658,658,-1,-1,1,1,0,0,-1,0,1,6
659,659,659,659,1,-1,0,-1,0,-1,0,1,1,5
660,660,660,660,1,0,-1,0,1,0,-1,0,0,9
661,661,661,661,-1,-1,1,-1,-1,1,1,1,0,9
662,662,662,662,1,-1,-1,-1,1,0,1,1,-1,6
663,663,663,663,0,0,0,-1,0,0,0,0,1,1
664,664,664,664,0,0,0,0,-1,0,0,0,1,1
665,665,665,665,0,0,0,0,0,1,0,-1,0,5
666,666,666,666,0,-1,0,1,0,0,0,0,0,5
667,667,667,667,-1,0,1,0,0,0,0,0,0,7
668,668,668,668,0,0,0,1,-1,0,0,0,0,1
669,669,669,669,0,1,1,-1,0,-1,0,0,0,1
670,670,670,670,0,1,0,1,-1,-1,0,0,0,1
671,671,671,671,0,0,-1,0,0,1,0,0,0,5
672,672,672,672,0,0,1,0,1,-1,-1,1,-1,2
673,673,673,673,0,0,0,0,0,0,0,-1,1,1
674,674,674,674,-1,-1,0,-1,1,1,1,-1,1,3
675,675,675,675,0,0,0,0,0,1,0,-1,0,5
676,676,676,676,0,-1,1,-1,0,0,0,0,1,6
677,677,677,677,1,-1,-1,0,0,0,-1,1,1,5
678,678,678,678,0,-1,-1,1,0,0,0,1,0,1
679,679,679,679,0,1,0,0,-1,0,0,0,0,3
680,680,680,680,0,0,-1,0,1,0,0,0,0,7
681,681,681,681,1,-1,1,1,-1,-1,-1,1,0,9
682,682,682,682,0,-1,1,0,1,0,-1,0,0,6
683,683,683,683,-1,0,1,0,0,0,0,0,0,7
684,684,684,684,1,0,0,0,0,1,-1,0,-1,8
685,685,685,685,1,1,0,0,-1,-1,0,0,0,3
686,686,686,686,0,1,0,0,0,0,-1,0,0,5
687,687,687,687,0,0,0,-1,0,1,0,0,0,3
688,688,688,688,1,-1,0,0,1,0,0,-1,0,9
689,689,689,689,-1,-1,0,-1,1,1,1,-1,1,3
690,690,690,690,-1,-1,1,1,1,0,-1,0,0,6
691,691,691,691,0,-1,0,0,1,-1,0,0,1,1
692,692,692,692,-1,1,0,0,0,0,1,0,-1,5
693,693,693,693,-1,0,1,1,0,0,-1,-1,1,5
694,694,694,694,1,-1,1,0,0,1,0,-1,-1,7
695,695,695,695,-1,1,-1,-1,1,0,1,0,0,8
696,696,696,696,0,0,0,0,0,0,0,1,-1,5
697,697,697,697,0,-1,0,0,-1,1,0,0,1,3
698,698,698,698,1,0,0,-1,0,0,0,0,0,9
699,699,699,699,-1,1,-1,0,-1,1,0,0,1,7
700,700,700,700,-1,0,1,0,-1,0,0,1,0,9
701,701,701,701,1,-1,1,0,0,-1,0,1,-1,7
702,702,702,702,-1,0,1,0,0,0,0,0,0,7
703,703,703,703,0,0,-1,0,0,0,0,1,0,5
704,704,704,704,1,-1,-1,1,0,1,-1,1,-1,5
705,705,705,705,-1,-1,1,1,0,1,0,-1,0,5
706,706,706,706,0,0,0,1,-1,0,0,0,0,1
707,707,707,707,0,1,0,0,1,-1,-1,0,0,8
708,708,708,708,0,-1,-1,0,0,0,0,1,1,7
709,709,709,709,0,0,0,0,0,0,1,0,-1,3
710,710,710,710,-1,-1,1,1,-1,-1,1,1,0,9
711,711,711,711,0,-1,0,1,0,0,0,0,0,5
712,712,712,712,0,-1,0,-1,1,0,0,0,1,1
713,713,713,713,-1,1,0,0,1,1,0,-1,-1,4
714,714,714,714,-1,0,1,0,1,-1,-1,1,0,2
715,715,715,715,0,-1,0,1,-1,0,1,0,0,1
716,716,716,716,0,1,1,1,-1,-1,-1,1,-1,1
717,717,717,717,0,0,0,-1,1,0,0,-1,1,1
718,718,718,718,0,0,0,1,0,0,0,0,-1,5
719,719,719,719,-1,0,-1,-1,0,1,1,1,0,9
720,720,720,720,0,0,0,0,-1,1,0,0,0,3
721,721,721,721,0,0,0,1,0,0,-1,0,0,5
722,722,722,722,0,0,-1,-1,-1,1,1,1,0,9
723,723,723,723,0,0,0,1,1,-1,-1,0,0,1
724,724,724,724,-1,0,1,-1,0,0,0,1,0,7
725,725,725,725,1,-1,0,1,0,-1,0,0,0,7
726,726,726,726,0,-1,-1,0,0,0,1,0,1,1
727,727,727,727,-1,1,0,0,0,0,0,0,0,5
728,728,728,728,0,0,0,0,0,1,-1,0,0,5
729,729,729,729,-1,-1,1,1,0,0,-1,0,1,6
730,730,730,730,1,-1,0,-1,0,-1,0,1,1,5
731,731,731,731,1,0,-1,0,1,0,-1,0,0,9
732,732,732,732,-1,-1,1,-1,-1,1,1,1,0,9
733,733,733,733,1,-1,-1,-1,1,0,1,1,-1,6
734,734,734,734,0,0,0,-1,0,0,0,0,1,1
735,735,735,735,0,0,0,0,-1,0,0,0,1,1
736,736,736,736,0,0,0,0,0,1,0,-1,0,5
737,737,737,737,0,-1,0,1,0,0,0,0,0,5
738,738,738,738,-1,0,1,0,0,0,0,0,0,7
739,739,739,739,0,0,0,1,-1,0,0,0,0,1
740,740,740,740,0,1,1,-1,0,-1,0,0,0,1
741,741,741,741,0,1,0,1,-1,-1,0,0,0,1
742,742,742,742,0,0,-1,0,0,0,0,0,1,1
743,743,743,743,1,1,-1,-1,0,-1,-1,1,1,5
744,744,744,744,-1,0,1,0,-1,0,-1,1,1,6
745,745,745,745,-1,0,0,0,1,0,0,0,0,7
746,746,746,746,-1,-1,1,1,0,-1,1,0,0,5
747,747,747,747,0,0,0,-1,-1,0,1,1,0,9
748,748,748,748,0,0,1,1,0,-1,0,0,-1,7
749,749,749,749,0,-1,0,1,0,1,0,-1,0,5
750,750,750,750,0,1,-1,0,0,1,0,0,-1,5
751,751,751,751,-1,0,0,0,1,0,1,0,-1,3
752,752,752,752,0,0,-1,1,0,-1,0,1,0,9
753,753,753,753,-1,1,1,0,1,0,-1,-1,0,4
754,754,754,754,-1,1,-1,-1,1,0,0,0,1,8
755,755,755,755,0,1,-1,-1,0,0,1,0,0,8
756,756,756,756,0,0,0,-1,1,-1,1,0,0,3
757,757,757,757,0,1,0,0,0,-1,0,1,-1,5
758,758,758,758,1,0,0,0,0,0,0,-1,0,9
759,759,759,759,0,0,0,0,0,0,0,1,-1,5
760,760,760,760,1,-1,0,-1,0,1,1,-1,0,5
761,761,761,761,0,1,-1,0,0,0,0,0,0,5
762,762,762,762,-1,-1,1,1,-1,-1,1,0,1,8
763,763,763,763,0,0,-1,0,0,0,1,0,0,1
764,764,764,764,1,-1,1,-1,0,-1,1,1,-1,5
765,765,765,765,-1,0,1,1,0,0,-1,-1,1,6
766,766,766,766,1,0,0,1,-1,0,-1,0,0,3
767,767,767,767,0,0,1,-1,0,0,0,1,-1,2
768,768,768,768,1,-1,-1,0,1,-1,0,1,0,9
769,769,769,769,0,0,-1,0,0,1,1,-1,0,4
770,770,770,770,0,-1,-1,-1,1,1,-1,1,1,1
771,771,771,771,-1,1,1,0,0,0,-1,0,0,4
772,772,772,772,0,0,1,0,0,-1,0,0,0,5
773,773,773,773,0,0,1,0,0,0,-1,1,-1,2
774,774,774,774,1,0,0,0,-1,0,0,0,0,9
775,775,775,775,1,-1,-1,1,0,1,-1,1,-1,5
776,776,776,776,0,-1,0,0,0,0,0,0,1,1
777,777,777,777,1,0,-1,1,-1,1,0,0,-1,7
778,778,778,778,0,-1,1,-1,1,1,0,-1,0,7
779,779,779,779,-1,0,1,-1,0,1,0,0,0,9
780,780,780,780,1,1,-1,0,0,-1,-1,0,1,5
781,781,781,781,1,-1,1,-1,0,-1,1,1,-1,5
782,782,782,782,1,0,0,0,-1,0,0,1,-1,3
783,783,783,783,0,0,-1,0,0,0,0,0,1,1
784,784,784,784,1,-1,0,0,0,-1,1,0,0,4
785,785,785,785,0,1,-1,1,-1,0,1,-1,0,1
786,786,786,786,1,1,0,0,0,-1,-1,0,0,3
787,787,787,787,0,0,1,0,-1,0,1,-1,0,2
788,788,788,788,0,-1,0,0,0,1,0,0,0,5
789,789,789,789,-1,1,0,0,0,0,0,0,0,5
790,790,790,790,1,0,0,0,0,0,0,0,-1,3
791,791,791,791,1,-1,0,-1,1,1,-1,1,-1,3
792,792,792,792,0,0,0,-1,0,0,0,0,1,1
793,793,793,793,-1,1,0,1,1,-1,-1,-1,1,3
794,794,794,794,1,0,0,-1,0,-1,1,0,0,5
795,795,795,795,1,-1,1,0,0,-1,1,-1,0,4
796,796,796,796,-1,0,0,1,-1,1,-1,1,0,3
797,797,797,797,1,1,0,-1,0,0,-1,-1,1,3
798,798,798,798,0,0,1,1,-1,0,0,0,-1,1
799,799,799,799,-1,1,0,-1,-1,0,0,1,1,7
800,800,800,800,0,1,1,-1,0,0,0,-1,0,1
801,801,801,801,-1,-1,0,1,0,1,-1,1,0,5
802,802,802,802,1,0,-1,0,0,0,-1,0,1,5
803,803,803,803,0,1,0,-1,1,0,-1,-1,1,1
804,804,804,804,0,0,0,-1,1,-1,0,0,1,1
805,805,805,805,0,0,0,0,1,0,-1,1,-1,2
806,806,806,806,1,0,-1,0,0,0,0,0,0,9
807,807,807,807,0,1,-1,0,1,1,-1,0,-1,4
808,808,808,808,0,0,1,0,-1,1,-1,0,0,9
809,809,809,809,1,0,0,1,0,0,-1,0,-1,8
810,810,810,810,1,1,-1,1,-1,-1,0,-1,1,7
811,811,811,811,0,0,-1,0,0,0,0,0,1,1
812,812,812,812,1,-1,0,0,-1,-1,1,1,0,9
813,813,813,813,0,1,-1,1,0,0,-1,1,-1,5
814,814,814,814,0,-1,-1,0,-1,1,1,1,0,9
815,815,815,815,-1,1,0,1,-1,0,1,-1,0,9
816,816,816,816,0,1,0,0,0,0,0,0,-1,5
817,817,817,817,-1,-1,0,1,0,0,0,1,0,3
818,818,818,818,0,0,0,0,0,0,0,1,-1,5
819,819,819,819,0,0,1,1,-1,0,0,0,-1,1
820,820,820,820,0,0,1,0,0,0,0,0,-1,7
821,821,821,821,0,1,-1,0,0,0,0,0,0,5
822,822,822,822,0,1,-1,1,0,0,0,-1,0,5
823,823,823,823,0,0,0,1,0,0,0,-1,0,5
824,824,824,824,0,0,0,-1,0,1,1,0,-1,5
825,825,825,825,1,1,0,-1,0,0,0,0,-1,3
826,826,826,826,-1,0,0,0,0,0,1,1,-1,5
827,827,827,827,0,0,0,1,-1,-1,1,1,-1,1
828,828,828,828,1,0,0,0,0,0,-1,0,0,9
829,829,829,829,0,0,1,0,0,0,0,-1,0,7
830,830,830,830,-1,0,-1,1,1,0,1,0,-1,6
831,831,831,831,-1,1,0,-1,-1,1,1,0,0,9
832,832,832,832,1,1,-1,-1,-1,0,0,1,0,7
833,833,833,833,0,1,0,0,0,0,0,0,-1,5
834,834,834,834,1,0,1,-1,-1,0,0,-1,1,2
835,835,835,835,1,0,0,0,0,0,0,-1,0,9
836,836,836,836,-1,-1,0,1,1,0,-1,0,1,6
837,837,837,837,1,1,-1,1,-1,-1,0,-1,1,7
838,838,838,838,-1,1,1,-1,1,1,0,-1,-1,7
839,839,839,839,-1,0,1,0,0,-1,1,0,0,5
840,840,840,840,-1,0,-1,1,0,0,1,0,0,2
841,841,841,841,0,0,0,0,1,0,-1,-1,1,1
842,842,842,842,1,1,0,0,0,-1,-1,0,0,3
843,843,843,843,0,1,-1,0,0,1,-1,1,-1,5
844,844,844,844,0,1,1,0,-1,-1,-1,1,0,1
845,845,845,845,0,0,-1,0,0,1,0,0,0,5
846,846,846,846,-1,-1,1,1,-1,0,0,0,1,6
847,847,847,847,-1,0,0,0,0,1,0,0,0,9
848,848,848,848,1,0,0,1,-1,0,0,-1,0,7
849,849,849,849,0,0,0,0,-1,0,1,0,0,3
850,850,850,850,-1,0,-1,0,0,0,0,1,1,7
851,851,851,851,0,0,0,0,1,0,-1,0,0,3
852,852,852,852,0,0,0,0,0,-1,0,1,0,5
853,853,853,853,-1,0,0,0,0,1,0,0,0,5
854,854,854,854,-1,1,-1,1,-1,1,1,-1,0,9
855,855,855,855,1,-1,-1,1,-1,0,0,0,1,7
856,856,856,856,0,1,0,0,0,0,0,-1,0,3
857,857,857,857,0,-1,1,1,0,0,0,0,-1,5
858,858,858,858,-1,1,1,0,0,-1,-1,0,1,5
859,859,859,859,0,0,0,0,-1,0,1,0,0,3
860,860,860,860,1,-1,0,0,0,1,-1,1,-1,5
861,861,861,861,1,-1,0,1,-1,1,0,0,-1,7
862,862,862,862,0,0,0,0,0,0,-1,0,1,1
863,863,863,863,0,1,0,-1,1,0,-1,-1,1,1
864,864,864,864,0,1,-1,0,0,0,0,0,0,5
865,865,865,865,1,0,0,0,1,0,-1,0,-1,8
866,866,866,866,0,-1,-1,-1,1,0,1,1,0,9
867,867,867,867,1,-1,0,0,-1,1,0,0,0,8
868,868,868,868,-1,0,1,-1,0,-1,0,1,1,7
869,869,869,869,0,0,-1,0,1,0,-1,1,0,2
870,870,870,870,1,-1,1,-1,0,0,0,1,-1,6
871,871,871,871,-1,1,0,0,0,0,0,0,0,5
872,872,872,872,0,1,1,1,-1,-1,0,-1,0,1
873,873,873,873,-1,1,0,0,0,0,1,-1,0,5
874,874,874,874,-1,0,0,0,0,0,0,1,0,5
875,875,875,875,-1,1,0,0,0,0,0,0,0,5
876,876,876,876,0,-1,0,-1,0,1,-1,1,1,3
877,877,877,877,0,0,0,1,-1,0,-1,0,1,3
878,878,878,878,-1,0,0,0,0,0,1,1,-1,5
879,879,879,879,1,-1,-1,0,0,1,0,0,0,4
880,880,880,880,0,-1,1,1,0,-1,0,0,0,7
881,881,881,881,0,-1,0,1,0,0,0,0,0,5
882,882,882,882,0,1,1,-1,1,-1,0,-1,0,1
883,883,883,883,0,-1,0,1,0,0,0,0,0,5
884,884,884,884,1,-1,1,1,0,-1,-1,-1,1,5
885,885,885,885,0,-1,0,1,0,0,0,0,0,5
886,886,886,886,0,1,0,0,-1,-1,1,0,0,4
887,887,887,887,0,-1,0,0,-1,0,1,0,1,8
888,888,888,888,1,-1,0,1,0,0,-1,-1,1,5
889,889,889,889,0,0,0,1,0,0,0,-1,0,5
890,890,890,890,-1,1,0,0,0,0,1,0,-1,5
891,891,891,891,1,0,-1,-1,1,1,1,-1,-1,2
892,892,892,892,0,-1,1,-1,1,1,0,-1,0,9
893,893,893,893,-1,0,1,0,1,-1,0,1,-1,2
894,894,894,894,-1,1,0,-1,0,0,1,-1,1,3
895,895,895,895,1,0,1,-1,0,-1,-1,0,1,2
896,896,896,896,0,1,0,0,-1,1,0,0,-1,1
897,897,897,897,-1,1,-1,1,1,0,1,-1,-1,6
898,898,898,898,-1,0,0,-1,1,0,0,1,0,2
899,899,899,899,-1,-1,0,1,-1,0,1,0,1,8
900,900,900,900,0,0,0,-1,0,-1,1,1,0,9
901,901,901,901,1,0,-1,-1,0,-1,1,0,1,8
902,902,902,902,0,0,0,-1,1,0,0,0,0,3
903,903,903,903,0,0,0,0,-1,0,0,0,1,1
904,904,904,904,0,0,1,-1,1,-1,-1,1,0,2
905,905,905,905,1,0,0,-1,0,0,0,0,0,9
906,906,906,906,-1,0,-1,1,0,1,0,1,-1,5
907,907,907,907,-1,-1,0,1,0,0,1,0,0,3
908,908,908,908,0,1,1,-1,0,0,-1,0,0,1
909,909,909,909,0,1,0,1,0,0,-1,-1,0,9
910,910,910,910,0,0,-1,0,0,0,0,1,0,5
911,911,911,911,0,0,-1,-1,1,1,-1,1,0,2
912,912,912,912,0,-1,0,1,1,0,0,-1,0,6
913,913,913,913,-1,0,0,0,0,0,1,0,0,3
914,914,914,914,0,0,-1,0,0,0,1,0,0,1
915,915,915,915,0,0,0,0,-1,0,1,1,-1,1
916,916,916,916,0,-1,1,0,0,0,0,0,0,7
917,917,917,917,0,-1,-1,-1,1,1,0,1,0,1
918,918,918,918,1,0,0,0,0,0,0,0,-1,3
919,919,919,919,0,0,0,0,0,-1,0,0,1,1
920,920,920,920,1,0,0,0,0,0,-1,0,0,9
921,921,921,921,-1,0,1,-1,1,1,0,0,-1,7
922,922,922,922,0,0,0,0,1,0,-1,0,0,1
923,923,923,923,1,0,-1,1,0,0,0,0,-1,7
924,924,924,924,1,0,0,-1,0,0,0,0,0,9
